"review_url_link","review_url_name_name","review_url_name_rating","review_url_name_title","review_url_name_title_url","review_url_name_visit_time","review_url_name_comment","review_url_name_review_time","review_url_name_likes","review_url_name_contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Fran G","","Will in Wendover","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r488594604-Wendover_Will-West_Wendover_Nevada.html","May 2017 • Couples","As you ride through the town of Wendover, you will find Wendover Will at the end of the strip. This is a very large figure of a cowboy that is very welcoming and fun for children to see. We were there during the daytime. I think it lights up at night.","Written May 28, 2017","0","139 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Zipperwill","","You can visit the entire town on the shuttle and it friendly and comfortable.","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r488058218-Wendover_Will-West_Wendover_Nevada.html","May 2017 • Friends","This is one gambling town that will NOT rip you off. The people are nice and the businesses are there to serve you and not just take your money and leave you stranded.","Written May 26, 2017","0","6 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","randkbara","","Its a great town to visit","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r486711395-Wendover_Will-West_Wendover_Nevada.html","May 2017","They have many hotels, great workers. Friendliness about town . The hotel people go out of their way to help you and make you feel comfortable.","Written May 23, 2017","0","22 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","groupleader45212","","So retro it's cool","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r484787866-Wendover_Will-West_Wendover_Nevada.html","May 2017 • Couples","You just have to stop and take a photo of and with this crazy 50s era welcoming cowboy. There is very little to see in west wendover except for casinos so this giant neon guy makes it almost a destination in itself","Written May 16, 2017","0","1,225 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Russ ,","","This is what Wendover looks like","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r479868441-Wendover_Will-West_Wendover_Nevada.html","Apr 2017 • Friends","This is the most important thing to have your picture taken with in Wendover. Everything else just doesn't matter that much.","Written April 29, 2017","0","79 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","troy f","","Nice town sight to see","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r478373693-Wendover_Will-West_Wendover_Nevada.html","Apr 2017 • Family","Right in the middle of the town road there is Will standing tall it's a great sight to see and you need to visit when your here.","Written April 23, 2017","0","979 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Kevin P","","Very Cool","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r475935812-Wendover_Will-West_Wendover_Nevada.html","Apr 2017 • Couples","Down the Road Right in the middle close to the Rainbow Casino Awesome to see at night all lite up It's a must to takee pictures","Written April 15, 2017","0","353 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","josephj736","","Pretty cool","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r472763307-Wendover_Will-West_Wendover_Nevada.html","Mar 2017 • Couples","Can be seen from all over town. Very similar to Vegas Vic. Not a lot of sites to see in Wendover, but be sure to add this one to your list.","Written April 4, 2017","0","26 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","ach2714","","Fun.","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r471877536-Wendover_Will-West_Wendover_Nevada.html","Mar 2017 • Couples","Play the slots. Good atmosphere with other players. Drinks are available by friendly waitresses. Slots are loose enough so you can play.","Written April 1, 2017","0","10 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","queenbeejane","","wendover trip","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r463899203-Wendover_Will-West_Wendover_Nevada.html","Feb 2017 • Friends","we went to see Wendover Bill. He is very big and in the center of the road. It was really quite amazing. They also have a welcome center there that we went in to check out. They let you know about the town, and have pictures and history about town, which I thought very interesting.","Written March 1, 2017","0","2 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","flybear36","","Good symbol.","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r459837487-Wendover_Will-West_Wendover_Nevada.html","Feb 2017 • Solo","Not much to say. It's a large ,lighted sign welcoming you to West Wendover. Makes a good picture for your memories of trip.","Written February 14, 2017","0","329 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","cmrdan","","Like Vegas of old days","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r453356227-Wendover_Will-West_Wendover_Nevada.html","Jan 2017 • Couples","A bit crazy, but a nice welcome to the W Wendover area. The town is mostly homes for casino workers, but they do have great Smith's grocery store, and the other handy places.","Written January 19, 2017","0","302 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","virginiaandfamily","","Wanted a photo with Wendover Will","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r447950319-Wendover_Will-West_Wendover_Nevada.html","Dec 2016 • Couples","Took a short walk from the Garter Casino to Wendover Will to get a few photos and to take a selfie .Couldnt miss getting a photo in front of him.","Written December 30, 2016","0","16 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Jaime Y","","Kool sign and very interesting historical site right next to it","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r447950176-Wendover_Will-West_Wendover_Nevada.html","Sep 2016 • Solo","The sign is visible for miles. It's just up the road from the major SMITHS Market. It's not unusual to see people taking pictures of friends next to it.","Written December 30, 2016","0","31 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","sndovale","","Nice","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r442480601-Wendover_Will-West_Wendover_Nevada.html","Nov 2016 • Couples","Arriving after dark and seeing this iconic piece still here after decades was cool. Took a picture which came out good.","Written December 6, 2016","0","1,183 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Shannonthecannon2013","","Cool atration","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r439999648-Wendover_Will-West_Wendover_Nevada.html","Nov 2016 • Friends","It was cool to find out about the link to Vegas vic and the history.Plus it is within walking distance.","Written November 25, 2016","0","5 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Rebecca G","","Worth a stop","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r439502028-Wendover_Will-West_Wendover_Nevada.html","Oct 2016 • Solo","Although there is not a lot to see here, it is a nice stopover. There is a wide shoulder to pull off of the road.","Written November 23, 2016","0","27 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Lisa E","","Welcome Will","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r439362689-Wendover_Will-West_Wendover_Nevada.html","Nov 2016 • Solo","Nice welcome, cute idea Guess he's seen a lot of people Been here many years I imagine. Don't know any history or who made him up.","Written November 22, 2016","0","81 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","onetoonehundred","","Cool sign and photo opportunity","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r431646050-Wendover_Will-West_Wendover_Nevada.html","Oct 2016 • Couples","It was probably in a better spot in its original place at the border but it still looks good where it is now. Easy to take a good photo day or night and worth the effort.","Written October 25, 2016","0","198 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","ManOfC0nstantS0rr0w","","Highlight of West Wendover","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r430322602-Wendover_Will-West_Wendover_Nevada.html","Oct 2016 • Solo","West Wendover seems to be all casino's owned by the same group and little else.
When I went to the Chevron for a car wash it was surrounded by cops so I went in the morning and got a good exterior carwash
Glad Wendover Will is there. The only fun thing in a dreary Casino town.","Written October 21, 2016","0","1,027 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","teacherforlife2016","","A fun welcome","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r429358913-Wendover_Will-West_Wendover_Nevada.html","Oct 2016 • Family","Will was a site for sore, tired eyes! We had driven for nine hours, ready for rest first, then fun! ...and we did","Written October 18, 2016","0","3 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","clarissatrujillo","","Wendover Will!","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r428032063-Wendover_Will-West_Wendover_Nevada.html","Oct 2016 • Family","You can't visit Wendover without visiting the famous Wendover Will Statue! This guy has been around for years!","Written October 14, 2016","0","3 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","norman v","","Historic sign used to belong to one casino, the city fixed it up and kept it for everyone.","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r417303393-Wendover_Will-West_Wendover_Nevada.html","Sep 2016 • Solo","North of Wendover Will sign, right in front of the new City building, is a historic gravel road with about seven roadside information signs about all the history of this area. Military training area, telephone wires, Lincoln Highway location, railroad tracks, pioneers crossing the salt flats, land speed records set on the salt flats. Allow an hour to read all the interesting information.","Written September 11, 2016","0","89 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Suzi S","","Pretty cool guy....","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r415721287-Wendover_Will-West_Wendover_Nevada.html","Aug 2016 • Solo","Drove over from Utah just because I could. Stopped in Wendover, and while at the visitor center, saw a post card of Will. The lady at the visitor center proceeded to tell me his history. After that, I just had to see for myself. Pretty cool icon.
Just off the main road, so it worth the 1 minute drive up the road.
Snapped my pic with Will and headed back to SLC. Pretty cool day.","Written September 7, 2016","0","439 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","gschwob","","Another Nevada Icon","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r409078552-Wendover_Will-West_Wendover_Nevada.html","Aug 2016 • Family","OK...its a 50' neon sign, right in the median of Wendover Boulevard...that's it! No, this isn't a day trip, however, it is another tribute to the excess of the Nevada gambling industry.","Written August 23, 2016","0","134 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","brucecraig891","","Should be at the other end of town.","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r408834919-Wendover_Will-West_Wendover_Nevada.html","Aug 2016 • Friends","I remember being a kid and this sign would greet you coming in to Wendover from Utah and it was a thrill to see, BUT now it's at the other end of town and out of sight, not where it should be!","Written August 22, 2016","0","3 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","paws0810","","Cool statute","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r406399720-Wendover_Will-West_Wendover_Nevada.html","Aug 2016 • Couples","Of course every town should have a mascot ...this is a great entry to the town . I have nothing else to say about this.","Written August 16, 2016","0","2,374 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Beemer54","","Best little gambling town in Nevada","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r404305776-Wendover_Will-West_Wendover_Nevada.html","Jul 2016 • Couples","Montego Bay for the pool & Jacuzzi. Rainbow Casino for gambling and Peppermill for all around gambling","Written August 11, 2016","0","405 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Jane G","","He is a Cute Roadside Attraction","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r400110320-Wendover_Will-West_Wendover_Nevada.html","Jul 2016 • Couples","We knew he would be there, so it wasn't a surprise. Cute anomaly for those unaware of his existence.","Written August 1, 2016","0","203 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Frequent_RoadTrips","","Stop and read the historical markers","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r399655147-Wendover_Will-West_Wendover_Nevada.html","Jun 2016 • Couples","Stop and read the historical markers, also take a picture of Wendover Willy for nostalgia's sake. Quirky stops like this are disappearing fast.","Written July 31, 2016","0","60 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Anne M","","Just something fun and a bit historical","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r389411383-Wendover_Will-West_Wendover_Nevada.html","Jul 2016 • Couples","Not a huge thing, but a cool thing. It's an homage to a founding citizen of West Wendover. It's just cute and fun.","Written July 5, 2016","0","192 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","MakingMemories317","","Embrace Your Touristy Side and Snap a Shot","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r387609315-Wendover_Will-West_Wendover_Nevada.html","Jun 2016 • Couples","It's one of those things that you think, well, it's here, might as well take a photo of it! Wendover Will doesn't really have a ""wow"" factor, but he's fun to take a souvenir photo of nonetheless. I wouldn't consider this an attraction, but more of a two minute snapshot just for fun.","Written June 29, 2016","0","342 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","e s","","Great Photo Opportunity","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r381385046-Wendover_Will-West_Wendover_Nevada.html","Jun 2016 • Family","This is a fun stop to take pictures for a souvenir of your visit to West Wendover. Good for all ages!","Written June 10, 2016","0","231 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","NMC_12","","Typical Roadside America","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r376828266-Wendover_Will-West_Wendover_Nevada.html","May 2016 • Couples","Reminds me of the cowboy down in Vegas. Small America trying to leave its own mark to be remembered.","Written May 26, 2016","0","266 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","TAMAN1951","","Can you say hokie","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r376574042-Wendover_Will-West_Wendover_Nevada.html","May 2016 • Couples","Huge welcome sign decked out in neon lights.
Not much here really but you cannot miss it if coming into town.
Part of roadside America for sure.","Written May 25, 2016","0","5,665 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","59GypsyGirl","","Howdy gamblers","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r374359420-Wendover_Will-West_Wendover_Nevada.html","May 2016 • Couples","Walk over from the Red Garter and immerse yourself in some city history. I love knowing about the places I visit. There are several plaques to read and be greeted by Will.","Written May 18, 2016","0","366 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","TravelingMedTech","","Best welcome in town","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r369442006-Wendover_Will-West_Wendover_Nevada.html","Apr 2016 • Friends","Wendover Will is an local town icon for over a century. A must see and snap a picture of the huge icon. He's arm was not moving the day I was there but the cigarette was a waving back and forth at night. Truly a great quick 2 minute stop at the end of town.","Written May 2, 2016","0","613 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Treadmillace","","Tin and neon is at the heart of this Nevada triplet","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r369414697-Wendover_Will-West_Wendover_Nevada.html","Apr 2016 • Solo","Resurrected and restored, Wendover will stands at the edge of casino row, waiting to be gazed at and photographed. Luckily the road he's on isn't too busy, he sits in the middle with an ambiguous space of asphalt which is unlikely a safe place to park, but deters no one from just stopping. He has two brothers made by Young Electric Sign Co: Vegas Vic, (downtown Vegas) and River Rick (Laughlin NV). A must see, and the easiest way / beacon to find Smiths, when you run out of beef jerky and bourbon.","Written May 2, 2016","1","11 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Steven W","","Can't Miss Him","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r348037429-Wendover_Will-West_Wendover_Nevada.html","Feb 2016 • Couples","If you visit Wendover, you'll most likely spot him. He's tall and stands out, especially at night. An icon of a bygone era that still lives on.","Written February 15, 2016","0","1,229 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Dunn45","","Well Known","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r341034756-Wendover_Will-West_Wendover_Nevada.html","Jun 2015 • Couples","The electric cowboy with the waiving arm has been here ""forever."" He is iconic. He is a fun ""sight.""","Written January 18, 2016","0","1,178 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","R T","","A Wendover Icon","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r331826772-Wendover_Will-West_Wendover_Nevada.html","Dec 2015 • Couples","The cool thing about Wendover Will is that the 63-year-old icon has been preserved, but placed on the western outskirts of town. A cousin of ""Vegas Vic"" Will is no longer animated.","Written December 10, 2015","1","505 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","LaVidaBuono","","The Single Attraction in West Wendover","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r331000809-Wendover_Will-West_Wendover_Nevada.html","Nov 2015 • Couples","How this is not the number one attraction here escapes me. I mean, besides hanging out at the Love's Truck Stop, this is THE THING to see and do here in West Wendover. If you are staying here, it is a MUST SEE.","Written December 6, 2015","0","348 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Yodelman","","old road remnant","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r318369377-Wendover_Will-West_Wendover_Nevada.html","Oct 2015 • Couples","Wendover sits along legendary roads of passage across the desert and salt flats. At the Montego Bay Casino, there's a restored Lincoln Hwy marker--a later alignment of the Lincoln was routed to Wendover then down to Ely. And Wendover was also along the Victory Hwy (back when roads had names not numbers), named for the WW1 veterans. Wendover Will used to sit by one of the casinos some years ago, but now he has been relocated to the west side of town, on the old highway leading out to rejoin the interstate. It's nice to see a remnant of the old road culture survive in 2015.","Written October 13, 2015","0","333 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","JoeS1828","","Our trip to WENDOVER","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r306732143-Wendover_Will-West_Wendover_Nevada.html","Jul 2015 • Couples","Great land mark, good to send selfi photo to friends or family.Island area well kept and clean, nice job Wendover!","Written September 3, 2015","0","12 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Greg S","","He stands out in town.","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r302322439-Wendover_Will-West_Wendover_Nevada.html","Aug 2015 • Family","Not too much to say about him. We saw him, stopped and took a photo.
He is certainly tall and you can not miss him.","Written August 22, 2015","0","189 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","simpleyme","","Howdy !","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r299680107-Wendover_Will-West_Wendover_Nevada.html","Aug 2015","as you are driving you come across a big waving cowboy,how could you not like it? We took the obligatory picture and drove on .","Written August 15, 2015","0","802 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","elelvr","","I know it's cheesy, but........","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r295660770-Wendover_Will-West_Wendover_Nevada.html","Jul 2015","Whenever we drive near Wendover we always take a drive by Will...I know it's cheesy but we like driving past the welcome (or goodbye) of Wendover Will, haha","Written August 4, 2015","0","46 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","mildtowild2009","","Nice picture stop","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r288679819-Wendover_Will-West_Wendover_Nevada.html","Jul 2015 • Couples","We stopped and took photos in front of Wendover Will. Good photo stop while sightseeing in the Wendover area. Also has historical markers nearby.","Written July 13, 2015","1","67 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","foto_monkey","","Draws attention","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r269803693-Wendover_Will-West_Wendover_Nevada.html","Apr 2015 • Couples","We stopped and were goofing around posing for pictures with ""Wendover Will"" which seemed to be drawing an audience. People were honking and waving as they drove by. This is a fun landmark in the west part of town.","Written May 3, 2015","2","149 contributions"
"https://www.tripadvisor.com/Attraction_Review-g46014-d7944216-Reviews-Wendover_Will-West_Wendover_Nevada.html","Pete","","just like Vic","https://www.tripadvisor.com/ShowUserReviews-g46014-d7944216-r266286932-Wendover_Will-West_Wendover_Nevada.html","Apr 2015 • Couples","Just past the Casinos on the Wendover strips in the middle of highway 80 sits Wendover Will.He is a Carbon copy of Vegas Vic. There is a place to park and get out to see him and take pictures. We stopped in the day time and them came back at night when he is all lit up with Neon. When in Wendover you must see this.","Written April 17, 2015","4","394 contributions"
