"review_url_link","review_url_name_name","review_url_name_rating","review_url_name_title","review_url_name_title_url","review_url_name_visit_time","review_url_name_comment","review_url_name_review_time","review_url_name_likes","review_url_name_contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Erensto D","","Nice driving around","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r232279174-Little_Cottonwood_Canyon-Utah.html","","Beautiful sceneries which to be back during winter but something heavier than a short sleeve and shorts. Anyway, highly recommended for whatever mood you are!
You can go up with friends and enjoy or as I did by yourself.
Amazing","Written October 2, 2014","0","49 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Benjamin R","","A most beautiful glacial landscape","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r218295857-Little_Cottonwood_Canyon-Utah.html","Jul 2014 • Solo","This canyon, uniquely carved out of granite mountains by ancient glaciers, is one of the most beautiful places on earth. A drive up to the top reveals glorious alpine vistas. Climbing up side canyons introduces you to White Pine, or Red Pine Lakes, Cecret Lake, Albion Basin, and the world class ski resorts of Alta and Snowbird. The clean, simple beauty of this canyon is unique not only to the Wasatch Mountains, but is unusually scenic compared to any other place I have visited. A portion of my heart resides here.","Written July 29, 2014","3","656 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","vjgonzo3","","Summer fun in the Wasatch at the ""Little""!","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r217581485-Little_Cottonwood_Canyon-Utah.html","Jul 2014 • Couples","My wife and I recently biked and hiked a couple of the many splendid trails among amazing views of the granite cliffs set against the Wasatch-Cache National Forest.
Located 15 miles south of Salt Lake City it is easily accessible via signs after taking the 6200 SOUTH exit of I 215.
The ""Little"" has so much to offer visitors in the summer including wildlife viewing, cruising the 2+ mile road along a roaring river and, camping at one of the two camp grounds - Tanner’s Flat & Albion Basin. Climbing is also popular.
Locals and visitors alike benefit from this beautiful canyon whether or not they leave their car as the sounds, smells, and sights will bring smiles to all.","Written July 26, 2014","1","39 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Steven W","","A nice drive during any time of the year","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r214199500-Little_Cottonwood_Canyon-Utah.html","Jul 2014 • Couples","This is a nice drive to take during any season. Plenty of outdoor activities along the way, or just enjoy the drive through a beautiful area. The mountains are spectacular here. Take time to explore some of the areas along the way.There are some great hikes and a few lakes to explore, as well.","Written July 7, 2014","1","1,229 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Sherry B","","Nice drive","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r199900841-Little_Cottonwood_Canyon-Utah.html","Mar 2014 • Couples","Drove up this canyon on a snowy day just to watch the skiers at Alta and to have a beautiful place to eat the chocolate tort from The New Yorker(downtown SLC). Enjoyed the afternoon.","Written April 4, 2014","0","1,091 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","SomePersonHere","","Amazing views","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r195839010-Little_Cottonwood_Canyon-Utah.html","","The mountains are beautiful. Amazing snow with the lightest powder ever. The views are amazing from the summit's and the bases. The sunsets are breathtaking, so be sure to stick around long enough to enjoy them.","Written March 1, 2014","0","136 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","TheGoatQueenstown","","Ripping Fresh POW at Alta Snowbird","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r190952892-Little_Cottonwood_Canyon-Utah.html","Jan 2014 • Family","An amazing week ski Utah's finest POW at both Alta and Snowbird, I can't imagine anywhere could be better!","Written January 15, 2014","1","1 contribution"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","shake801","","Most spectacular and dramatic canyon in SLC proper","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r161121688-Little_Cottonwood_Canyon-Utah.html","May 2013 • Solo","Every visitor to Salt Lake should ride the Snowbird Tram. The experience and views are not to be missed. In the summer, amazing wildflowers color the fields of Albion Basin. Great hikes up White/Red Pine and also Albion Basin. Amazing waterfalls in spring and fields of gold aspen groves in fall. You may encounter moose, mountain goats, deer, coyote, and other wildlife if you look hard and hike a little. And of course, winter boasts the iconic Alta powder and Snowbird terrain that make this a destination for real deal skiers.","Written May 19, 2013","3","6,393 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Pixtonian","","Granite slabs, great hikes and great skiing","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r144977713-Little_Cottonwood_Canyon-Utah.html","Oct 2012 • Solo","Big and little cottonwood canyon are the greatest opportuinties to expirience anything you love to do in the outdoors minus the ocean. The climbs are tougher in this canyon becuase it is mainly granite but a ton of fun. This is where all the locals go skiing as well so stay out if your not from here. hahahahahaha.","Written November 8, 2012","1","961 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Utahns_","","GORGEOUS","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r133805703-Little_Cottonwood_Canyon-Utah.html","Jun 2012 • Friends","Love this canyon. Bike, hike, fish, camp - whatever. you can do it all. Except swim or let fido off leash. Love utah, take care of it. kiss it. love it.","Written July 8, 2012","1","52 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Sherry B","","Very nice drive","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r128608953-Little_Cottonwood_Canyon-Utah.html","Apr 2012 • Family","Drove up the canyon twice while visiting family in SLC. Very beautiful drive. Went early evening & watched the snowcats grooming the ski runs. Lots of fun for a flat lander! Lots of wonderful views & picnic areas on this road.","Written April 25, 2012","0","1,091 contributions"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","saphfirebluez","","Snowbird, Alta, Campground...all the best!","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r121995116-Little_Cottonwood_Canyon-Utah.html","","This is my favorite canyon for summer camping, hiking, or concerts at the Bird... and winter skiing is the absolute best. I ski at Alta mostly as a local they have the best deal with the locals pass. But, Snowbird is my favorite. Love little cloud and the Tram run. Love having foot rests on my chairs, too.","Written December 22, 2011","1","1,415 contributions"
