"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_date","places_url_reviews_comment"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Sharlene V","Impressive views to enjoy and park nearby","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r621426337-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","Spent the day driving around this area and enjoying so great views. Take the time and drive slowly to really enjoy the views."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Michael C","Beautiful Waterfall","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r621412104-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018","When I went, Uncle Tom's (first stop) was closed for construction but we did make it down to the artistic overlook at the bottom. Large parking lot and well maintained pathways. Great lookout over the canyon and falls area. Not a far walk at all."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Nicolas B","Crowded but worth it, go at sunrise","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r621258463-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Solo","Unfortunately weather was bad both mornings I was here, so I only had sun in the afternoon, which meant the falls were backlit. But it's still a magical place, Artist Point is just amazing. One of the views that'll take your breath away, like Glacier Point in Yosemite."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Starsmith604","Stunning area and should not be missed!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r621247743-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Oct 2018 • Friends","Grand Canyon if the Yellowstone is as beautiful as you have heard and should not be missed. The first day we were there it rained, sleeted and snowed and the moisture on the canyon rocks enhanced the beauty. The second day - it was a beautiful sunny day and the shadows and highlights from the sun were simply stunning."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","czmdivenut","Fantastic scenery","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r621034878-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018","Bit cold and started snowing the day we were there (Sep 24) and some walking to get to the best viewpoints but well worth the cold and snow."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Ken B","Grand Indeed!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r621019598-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Both the upper and lower falls are spectacular, as is the view of the vast expanse of canyon. Every lookout area provides a new perspective of this incredible site."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Bellaire56","Awesome","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r620857761-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Love both sets of Falls! The colors here are indescribable; photos do not even do it justice. The hiking in the area is great. Fairly decent sized parking lots at the venues."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","MSUmindy","Beautiful example of the power of natural forces","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r620575869-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","Grand Canyon of the Yellowstone has several places you can observe the falls and see somewhat downstream to the depth of the canyon. It is a lovely view of the power of wind, water and the forces of nature."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","STL-Mike-Rose","AMAZING!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r620350358-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","This is an incredible sight to see. Not only do you want to park and get out to see the lower falls which is crazy beautiful and the water as it rushes over the cliff. Interesting enough, we were told by our National Park Ranger guide that during the winter when it is really cold, these falls actually freeze. The water under the surface still is rushing. Then when it warms up, the frozen ice falls with a loud crash! You also need to stop at another parking lot and see the upper falls which is an awesome. So make sure you stop at both viewing places."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Michael B","That's one big hole.","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r620069871-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","The title says it all really. An impressive canyon, within an impressive area. Not great views form the road, but then, sometimes you have to put a little effort into a trip."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","ceebee51","The Grand Canyon is, um, Grand!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r620011074-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","No surprise here. The Grand Canyon of the Yellowstone is absolutely gorgeous and you really should see it if you possibly can. The Grand Canyon in Arizona is even better but who says you should only see one of them?"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","lbosw6617","Cool Place","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r619875192-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","BEAUTIFUL! I never knew this existed. It is unbelievable. The colors of the wall and the flowing water create a totally awesome experience."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Robert R","must see this area","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r619400301-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Family","we were told by all park rangers to see this area. they were so right, the canyon walls, the falls and river. every way you looked was impressive site. see the geysers but don't miss this"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","JohnTampaFlorida","Stunning!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618993892-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Jun 2018 • Family","It is so beautiful it can't be described accurately. The colors alone are stunning, much less the grandeur of the canyon. If you are anywhere near here, you should go!"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","meanlevine","Sisters and husbands adventure","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618945313-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","The most beautiful waterfall I have ever seen. Just a short walk. Very safe and lots of opportunities for great photos. A beautiful place showing God’s creation."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Friends4964","Grand Canyon of the Yellowstone","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618936772-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Family","Don't miss this place! It is gorgeous and well worth the trip to go there. The views are outstanding and so picturesque."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Spowerguy","A sight to behold!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618762253-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","This was one of my favorite stops in Yellowstone. It is breath taking. It gets pretty crowded up by the observation points but if you’re patient, you can get up to the railing for a photo. This is a must see for all Yellowstone visitors."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Marge A","You have to see it to believe it!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618723892-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","The hiking trail to see this wonder was closed, so we drove to Artists Point and walked to the overlook. It just doesn’t look real, and the picture doesn’t look real either."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Rosette R","Awesome nature","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618708828-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Family","We are in awe with nature’s beauty when we visit Grand Prismatic Spring in Yellowstone National Park Wyoming."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","debbiekkelly","Sightseeing","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618468783-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","My husband and I would highly recommend checking out this location. It was a cold and windy morning, we definitely needed more than our light jackets."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","peacefuldb","beautiful","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618425778-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Nice are to explore and take light hikes. Some construction at the moment so know before you go. The colors of the canyon and waterfalls are superb."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","CherylAnnRDN","Bring a camera and good walking shoes","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618322995-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","Quick stop on our tour and a short walk upstairs and there's the Lower Falls. Worth the side trip to see its beauty."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","kyarkin","Beautiful but so crowded!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618235877-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Beautiful canyon - make sure to walk to all the viewpoints to see different views of it. I was surprised to find that even in mid September there were still crowds here."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Fran Z","Must see Grand Canyon of Yellowstone","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618175736-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","This was the most beautiful site to hike and see. Waterfalls, geologic wonder, and much more. We hiked both the south and north rims on different days. Arrive early 8 or 9 am to get a parking spot. By 10 am you will be waiting. Enjoy a sample of our pic"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","jmnhunt","Quite impressive to see","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618062685-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Couples","The Grand Canyon was interesting to see, especially the volcanic rock formations. It was smoky and overcast the day that we were there, and I think the view may have been more majestic if the weather had been better."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Peter F","Grand canyon of Yellowstone","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618045695-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","This is a must for any visitor to Yellowstone. The majestic waterfall is an amazing sight. The views are awesome."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Bonnie S","Great View","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r618001976-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","There is some walking to get to Inspirational Point but it is worth the view. We have gone to the Grand Canyon and our opinion we like this better. BEAUTIFUL"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Ronald P","Canyon view","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617954928-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Nice view of water fall. Liked the south rim for the best views. Uncle toms Cabin area was closed but all other areas were great."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Cathy D","Spectacular View","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617952344-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","We have seen this before but it never ceases to amaze. So many different vantage points if you drive along the rims. We have also done the nine mile hike down to the canyon floor but did not have time on this trip."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","James K","Stunning views","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617920863-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Couples","There is much to do here. You can park in the lot and take a short walk to see the views or hike down steep trails to see even more stunning views. Worth the trip"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Enyaw42","Just Pretty!!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617830980-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Oct 2017 • Couples","It depends on where you are at but the views are fantastic and if you travel correctly you will end up at the top of the falls . Now go the other way and you can get fantastic photos of the falls and the canyon too.
Just Pretty!!"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","JMMGlenGardner_NJ","Grand Canyon of Yellowstone Breathtaking !","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617777735-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Couples","This is a MUST SEE on a Yellowstone visit. The view from
Artist's Point is breathtaking. One of the highlights of our five days in Yellowstone."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","C1005IUdavidg","Must See While in YSNP","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617755422-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","We were here the 2nd week of September and the views were spectacular - not as crowded as during peak times. A must see if you go to YSNP, easy walk to see the falls."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","LitaRose","You can't go to YSNP without stopping here!!!!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617681628-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Family","I have been a visitor to Yellowstone since 1972 and never tire of this view, taking the walks or taking gazillions of photos over the years! Don't miss it!!!"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","RoverP","One of Yellowstone’s must sees","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617504489-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","During peak times this is horribly congested but it is so for a reason. Viewed from both the North and South rims the lower falls are beautiful. Coming to Yellowstone in mid September I was not expecting the falls to be so full. They must be even more impressive earlier in the year. Artists point was my favourite point to see the view.
Whilst the focus is on the falls, the canyon itself is spectacular with its steep sides and colourful variety in the rocks."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Sanju","A must see !!!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617490294-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","A nice easy walk to get to it. You can hike to an area right in front of the falls. Both the falls are amazing .
Parking is an issue at both places
Restrooms are there .
Canyon village is nearby for food ."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","txde","Beautiful nature","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617377351-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Friends","This part of the Yellowstone Park is completely different than the part you expect (all the Geysirs and colorful pools), but it is still very beautiful. There are several waterfalls, you can hike there. Parking is always possible, even during August it was not difficult to find a spot there."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","WTH9","forget old faithful- spend your time here!","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617362045-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Family","The most impressive thing I saw in yellowstone. although not as big as the grand grand canyon it is just as awesome. there are plenty of trails down to offer different perspectives of the river and waterfall. great colors not to be missed! worth waiting for the crazy parking."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","epuya","Old Faithful Geyser","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617175563-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","We are senior citizens who had never seen the Old Faithful Geyser. The auto trip that we took from Florida to see this wonderful event was well worth it. We had purchased several years ago The National Parks and Federal Recreational Lands Pass so we were able to get into the park without paying an extra fee. We have the Senior Pass. We got to the site where Old Faithful would make a show for all to see. There were may seats available around the area yet people had to sit on the concrete at our feet due to the crowd waiting for the Geyser to erupt. When it erupted on time, the display went on for about three minutes. It was wonderful!
Other things that we was were people fishing in the streams, people watching other eruptions in several other spots in the park, and last but not least a bison walking up the side of the road."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Kyle S","Lots of spots to stop and view the canyon","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617138784-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Family","No need to walk the rim, lots of spots to stop. We did the north rim trail and it was mostly in the trees. Nice hike, but the views from the view points were much better. Save the legs for other sites.
Worth noting, in an RV it is hard to find parking at all of the viewpoints. Best to view in a car."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","John W","Spectacular Beauty","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617137713-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Family","It’s hard to describe how beautiful the Grand Canyon of the Yellowstone truly is. It is nothing short of spectacular. If you’re up for it, hike down to the updated viewing deck, or stay up high on the north rim and take in the majestic view."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","4birdsrg","A must place to visit","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617136761-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Family","It is worth driving to Canyon Village and visiting the Grand Canyon of the Yellowstone. I would strongly recommend to use the South Rim Drive to have the best spot to take the best pictures of the waterfalls."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Babs8920","Beautiful sooo beautiful","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617131396-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Gorgeous! A nice easy walk to get to it. The sun was starting to set so we got some great pictures. And we drove around to the other side and it was a totally different perspective. You can hike to an area right in front of the falls. We didn’t do the hike but saw people doing it. Just beautiful"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","zuzu54","Awesome","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617113477-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Friends","So beautiful, I could have stayed and looked all around for hours. Loved the hikes down and up. Parking was easily available, great pathways."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Stephanie M","Very cool","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r617081085-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Not quite as spectacular as the actual Grand Canyon but cool to see. Worth seeing from both the upper and lower sections."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Glenn M","Beautiful and impressive Canyon","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r616843694-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Oct 2017 • Solo","This is a really impressive canyon. The light color of the canyon against the greenish water from the powerfull Lower Falls is amazing. There are several lookout points to view the Yellowstone canyon. Best lookouts are 'Lookout point' at the North Rim and 'Artist Point' at he South Rim."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Ken","Fantastic Views","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r616827719-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","This is a really great location with wonderful views of the canyon and falls. I would go pack again as the view will change with the seasons."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Cheryl D","Beautiful canyon, wonderful falls","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r616793717-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","Parking can be competitive, but the views are magnificent. Part of the loop was closed when we were there, so I cannot speak to the lower falls views."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","travelingbeachbum00","A Must See Attraction","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r616566069-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","While this is not as spectacular as the Grand Canyon itself, it is a beautiful sight and a gorgeous view. It is at the same lot as the stop for the Lower Falls so you get two great views!"
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Michael K","great hikes and best views in the park","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r616444280-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Sep 2018 • Couples","I'd put this in the top three of Yellowstone sights. Wildlife watching in the Lamar and Hayden valleys, the geysers and this. We did a couple of short but somewhat difficult hikes to get better views of the falls and the canyon, but there are plenty of good spots that are very easily accessible and provide great views of the canyon. This is obviously a can't miss attraction in the park."
"https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Grand Canyon of the Yellowstone","Jack A","Breathtaking","https://www.tripadvisor.com/ShowUserReviews-g60999-d290469-r616092277-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html","Aug 2018 • Couples","Not to be missed. Beautiful vistas on both sides or f the canyon and a great hike to the head of one of the falls"
